date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:30:55	627520/627520	---M--	200	added ('OK')	image/png	etag:%22fdc08bd62d8505bedda4d1becd771e62%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a7faf3a1b7f3b4c98d19_Group%201597880463.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a7faf3a1b7f3b4c98d19_Group%201597880463.png	(from https://www.unfold.co/work/lamar)
21:30:56	85423/85423	---M--	200	added ('OK')	image/png	etag:%22ff5ffd1d22835d521629b1f9e44a95b4%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bbe76ebe2e8e07c36a8_Frame%20159788045213.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bbe76ebe2e8e07c36a8_Frame%20159788045213.png	(from https://www.unfold.co/work/wonder-dynamics)
21:30:56	942467/942467	---M--	200	added ('OK')	image/png	etag:%2248705ca54ddad4a8a3c232c3923d4313%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a801a91dc3f75fc1f57d_mockup-of-a-billboard-placed-on-a-glass-building-by-a-street-2880-el1%202.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a801a91dc3f75fc1f57d_mockup-of-a-billboard-placed-on-a-glass-building-by-a-street-2880-el1%202.png	(from https://www.unfold.co/work/lamar)
21:30:56	587100/587100	---M--	200	added ('OK')	image/png	etag:%228e54c7c9cf480104f0e5b57739fbe6b6%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bc0c1ebb0a4cb8c38a3_Frame%2015978792111.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bc0c1ebb0a4cb8c38a3_Frame%2015978792111.png	(from https://www.unfold.co/work/wonder-dynamics)
21:30:58	390977/390977	---M--	200	added ('OK')	image/png	etag:%224ff2864ffb96840bc556a58be0383216%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bbd76ebe2e8e07c356f_Frame%201597880452123.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568bbd76ebe2e8e07c356f_Frame%201597880452123.png	(from https://www.unfold.co/work/wonder-dynamics)
21:30:58	2527607/2527607	---M--	200	added ('OK')	image/png	etag:%224a1819997aad6eabf51a8588acd3809f%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a7fd31ddafca47e22231_mockup-of-a-billboard-placed-on-a-glass-building-by-a-street-2880-el1%201.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/6656a7fd31ddafca47e22231_mockup-of-a-billboard-placed-on-a-glass-building-by-a-street-2880-el1%201.png	(from https://www.unfold.co/work/lamar)
21:31:02	393180/393180	---M--	200	added ('OK')	image/png	etag:%22d321af09b08f5848a5381d99e7beacb4%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568deae3be37793deb6e48_Frame%201597880453222.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568deae3be37793deb6e48_Frame%201597880453222.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:02	905637/905637	---M--	200	added ('OK')	image/png	etag:%22d3159f74ce45fcb6620a7a6a5d821ed1%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dcbac1897d2cbfc6cf1_2345.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dcbac1897d2cbfc6cf1_2345.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:03	1778541/1778541	---M--	200	added ('OK')	image/png	etag:%22d1aee7cd90f1e60ffa8aaab08dbfc72d%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dcc5dbb3ab3f94a4dde_Frame%201597879645321.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dcc5dbb3ab3f94a4dde_Frame%201597879645321.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:07	887948/887948	---M--	200	added ('OK')	image/png	etag:%226d1402f62412b2725b05a988a7f5aca6%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568deb6a49a409e7a45528_12313225.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568deb6a49a409e7a45528_12313225.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/common.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/common.js	(from https://www.unfold.co/)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app//script.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/script.js	(from https://www.unfold.co/)
21:31:07	2005770/2005770	---M--	200	added ('OK')	image/png	etag:%22001d7cdc9f39459754899579567482b2%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dccea75580ae8f37607_3213123.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568dccea75580ae8f37607_3213123.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:07	655576/655576	---M--	200	added ('OK')	image/png	etag:%22c8e1d8bee8fad28b2b2773aa34312ee5%22	https://cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568debb564b05119899c7d_asdf134.png	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/cdn.prod.website-files.com/63dffdbf1693d14a2308d481/66568debb564b05119899c7d_asdf134.png	(from https://www.unfold.co/work/wonder-dynamics)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/contact.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/contact.js	(from https://www.unfold.co/contact)
21:31:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2014%20Oct%202025%2016:31:06%20GMT	https://www.unfold.co/%22https://cdn.prod.website-files.com/63dae19244d432799bf5baa4%2F6657fa4d1432e66c43c27103_tK80bh-poster-00001.jpg%22	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/www.unfold.co/_https_/cdn.prod.website-files.com/63dae19244d432799bf5baa4/6657fa4d1432e66c43c27103_tK80bh-poster-00001.html	(from https://www.unfold.co/)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/work.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/work.js	(from https://www.unfold.co/work/safepal)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/common.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/common.js	(from https://www.unfold.co/)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app//script.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/script.js	(from https://www.unfold.co/)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/contact.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/contact.js	(from https://www.unfold.co/contact)
21:31:07	0/-1	---M--	500	error ('')			https://y537ed.csb.app/work.js	D:/My%20Projects/Studio%20Fulcrum%20V2/Studio%20Fulcrum/y537ed.csb.app/work.js	(from https://www.unfold.co/work/safepal)
